ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.063013;0.000195;1.035900;1.035900;3.354504;3.474931;0.000201;1.056000;-0.063982;0.000194;
1.012471;0.000688;1.001666;50.000000;2.450260;122.513000;0.000228;1.084706;0.614381;0.000570;
1.261246;0.004198;1.184632;33.003193;6.604069;217.955368;0.001536;1.531277;1.206453;0.002746;
1.230117;0.001321;1.083623;5.590732;8.463575;47.317577;0.000358;1.461747;1.135255;0.000175;
1.400108;0.001374;1.206069;4.220338;11.215683;47.333981;0.000441;1.636177;0.958468;0.000218;
1.338558;0.000997;1.219353;5.611165;6.865417;38.522984;0.000343;1.539224;0.908466;0.000158;
1.274594;0.000644;1.274594;0.000000;0.000000;0.000000;0.000644;1.286737;0.077987;0.000641;
1.268518;0.001692;1.137812;7.998912;7.344375;58.747013;0.000535;1.512616;1.124227;0.000448;
1.079979;0.000836;0.998977;2.856259;5.703363;16.290281;0.000738;1.148930;0.531813;0.000727;
0.923722;0.000187;0.907365;8.646057;1.208996;10.453048;0.000136;0.974654;0.529393;0.000124;
0.960114;0.003835;0.960114;0.000000;0.000000;0.000000;0.003835;1.125847;1.292765;0.003228;
1.207865;0.002566;1.072428;9.770023;7.396370;72.262703;0.001317;1.449745;1.197375;0.001346;
1.214900;0.000247;1.192539;3.553337;1.574157;5.593512;0.000225;1.261485;0.306961;0.000199;
1.228696;0.000973;1.191862;50.000000;3.476906;173.845291;0.000184;1.345073;0.672508;0.000691;
1.329589;0.000969;1.329589;0.000000;0.000000;0.000000;0.000969;1.319605;-0.061716;0.000967;
1.269822;0.000369;1.230770;18.680124;2.601773;48.601440;0.000067;1.372975;0.577958;0.000145;
0.980358;0.001357;0.963899;50.000000;3.466096;173.304810;0.000443;1.070138;0.779993;0.001177;
0.905285;0.000952;0.905285;0.000000;0.000000;0.000000;0.000952;0.864753;-0.532730;0.000913;
1.061826;0.004882;0.797412;6.875951;14.671276;100.878975;0.001238;1.446772;1.847176;0.001662;
1.108283;0.000676;1.065477;1.071573;5.328883;5.710284;0.000669;1.130994;0.182340;0.000664;
1.099452;0.000075;1.068607;6.604548;1.857634;12.268832;0.000017;1.149521;0.387149;0.000018;
1.196209;0.000712;1.178088;23.015879;2.317536;53.340134;0.000363;1.297800;0.626332;0.000491;
