ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.898954;0.001131;1.788071;2.858524;7.552632;21.589376;0.000831;2.023582;0.321066;0.000609;
1.752681;0.003121;1.827229;1.827229;3.742206;6.837869;0.001379;1.916938;0.133463;0.001328;
1.930854;0.001608;1.917418;1.917418;0.469596;0.900412;0.005596;1.932112;0.003644;0.001608;
1.988145;0.001561;1.896648;2.033161;7.298863;14.839765;0.001445;2.070610;0.210367;0.001339;
1.975287;0.003075;1.740459;3.973195;13.188072;52.398773;0.001514;2.220829;0.532347;0.001018;
1.894294;0.006042;1.567101;6.332366;16.084393;101.852257;0.001041;2.283679;0.760937;0.000846;
1.725979;0.011683;1.350165;8.294663;18.487141;153.344620;0.001933;2.229821;0.963640;0.002895;
1.552772;0.021835;1.048460;6.682462;26.156151;174.787476;0.003334;2.233420;1.219002;0.003665;
1.985078;0.009197;1.517543;5.365921;22.384806;120.115120;0.002043;2.453411;0.813639;0.001595;
2.093951;0.003581;1.753934;4.490257;17.164576;77.073349;0.000881;2.407596;0.597947;0.000443;
2.033510;0.001975;1.796270;3.752624;13.341995;50.067497;0.000720;2.261400;0.487571;0.000316;
1.967208;0.001620;1.788184;3.334310;10.925164;36.427887;0.000887;2.147938;0.420921;0.000555;
1.964603;0.001613;1.827736;2.840139;9.106862;25.864754;0.001227;2.103950;0.339653;0.000978;
2.022463;0.001540;1.927490;2.552638;6.737476;17.198336;0.001355;2.130816;0.264016;0.001165;
2.051238;0.001486;1.941804;2.665358;7.502248;19.996176;0.001247;2.170658;0.282966;0.001031;
